Time (s),ESC signal (µs),Servo 1 (µs),Servo 2 (µs),Servo 3 (µs),AccX (g),AccY (g),AccZ (g),Torque (Nám),Thrust (kgf),Voltage (V),Current (A),Motor Electrical Speed (RPM),Motor Optical Speed (RPM),Electrical Power (W),Mechanical Power (W),Motor Efficiency (%),Propeller Mech. Efficiency (kgf/W),Overall Efficiency (kgf/W),Airspeed (m/s),Airspeed Pressure (Pa),Electrical forward flight efficiency (%),Vibration (g),App message
638.9810531,1873,,,,0.005859375,0.03125,-1.0625,-0.088681448,,9.792117603,10.84442797,9647,0,106.0381346,89.58659347,84.48525975,0.005904216,0.004988192,2.452564907,-3.597074221,12.00142189,1.123046875,
639.0934681,1873,,,,0.001953125,-0.037109375,-1.068359375,,0.520478698,9.787692902,10.85707234,9637,0,106.1514145,,84.31384953,,,2.464557145,-3.632337252,11.85455002,1.13671875,
639.1905931,1873,,,,0.083984375,-0.041015625,-0.974609375,-0.088633159,0.519963022,9.785826066,10.84675676,9639,0,105.9868312,89.46233303,84.40891381,0.005812089,0.004905921,2.478136451,-3.672474691,11.92654839,1.146484375,
639.3050681,1873,,,,0.05078125,-0.0234375,-1.037109375,-0.089578201,,9.782867168,10.84882501,9636,0,105.9808617,90.39467374,85.29339381,0.005752142,0.004906197,2.448034959,-3.583798728,11.7823423,1.146484375,
639.3956231,1873,,,,0.083984375,-0.02734375,-0.9296875,-0.089701624,0.519154033,9.782674715,10.83860545,9638,0,105.8893261,90.5349714,85.49961994,0.005734293,0.004902799,2.20796561,-2.915365364,10.61953156,1.134765625,
639.4924031,1873,,,,0.001953125,-0.041015625,-1.064453125,,0.5196658,9.782388662,10.82487788,9642,0,105.751572,,85.6424705,,,2.206826428,-2.912357824,10.63835523,1.11328125,
639.5941631,1873,,,,0.0390625,-0.048828125,-1.001953125,-0.087838401,,9.781053358,10.82808342,9640,0,105.7596747,88.67622387,83.84691435,0.005860261,0.004913648,2.205745679,-2.909505986,10.63233066,1.09375,
639.6911781,1873,,,,0.033203125,-0.07421875,-0.99609375,,0.520684096,9.780169901,10.82859748,9639,0,105.7344901,,83.85308616,,,2.252544347,-3.03427599,10.88178134,1.08203125,
639.7932281,1873,,,,0.01953125,-0.00390625,-1.0390625,-0.087997697,0.527323949,9.778551165,10.82976621,9636,0,105.7246889,88.79834807,83.99017201,0.005938443,0.004987709,2.333518481,-3.256348447,11.41777109,1.08203125,
639.8937981,1873,,,,0.015625,0.00390625,-0.892578125,-0.086876403,,9.776700058,10.81718958,9636,0,105.5844869,87.66852664,83.03163579,0.006014974,0.004994332,2.271473196,-3.085486239,11.12894524,1.078125,
639.9926331,1873,,,,0.1015625,-0.03515625,-1.025390625,,0.533099084,9.772416474,10.80104608,9635,0,105.4109206,,83.16080647,,,2.210147237,-2.921129391,10.96509866,1.08203125,
640.0976431,1873,,,,-0.017578125,-0.04296875,-1.02734375,-0.087562794,0.534138236,9.772653225,10.79937596,9635,0,105.3981051,88.34524854,83.82052836,0.006046032,0.005067816,2.248553986,-3.023535132,11.17874866,1.087890625,
640.1975781,1873,,,,0.0859375,-0.041015625,-0.93359375,-0.088186233,,9.768841989,10.82014306,9622,0,105.5239274,88.85906547,84.20750405,0.006011072,0.005061774,2.392421041,-3.422816429,11.87980582,1.091796875,
640.2992431,1873,,,,0.017578125,0.01171875,-0.990234375,,0.544742158,9.766841964,10.82090389,9620,0,105.5205179,,84.19359229,,,2.288017203,-3.130595467,11.58730307,1.083984375,
640.4243631,1873,,,,-0.0078125,0.03515625,-0.8828125,-0.088427938,0.547074916,9.764475748,10.80835535,9623,0,105.3957387,89.1069386,84.54510559,0.006139532,0.005190674,2.324216918,-3.230440136,11.83503144,1.083984375,
640.5210231,1873,,,,0.078125,-0.05078125,-1.1171875,-0.089451513,,9.759719187,10.82121986,9612,0,105.5107802,90.04221771,85.33935352,0.00607576,0.005185014,2.306312537,-3.18086107,11.73105674,1.087890625,
640.6200781,1873,,,,-0.091796875,-0.029296875,-1.00390625,-0.090267159,0.542213119,9.757913722,10.7952344,9616,0,105.226279,90.89360971,86.37919211,0.00596536,0.00515283,2.115047484,-2.675152998,10.69140883,1.087890625,
640.7207531,1873,,,,0.0859375,-0.01953125,-1.041015625,,0.539480133,9.758482392,10.7730561,9617,0,105.0006723,,86.5765388,,,1.917706367,-2.199239877,9.6657263,1.083984375,
640.8082381,1873,,,,0.052734375,-0.041015625,-0.966796875,-0.087284633,,9.756043475,10.76584171,9619,0,104.9048096,87.92004382,83.80935451,0.006136031,0.005142568,1.845923661,-2.037679399,9.312425246,1.091796875,
640.9102831,1873,,,,0.017578125,0.013671875,-0.90625,-0.086459412,0.539901896,9.754962224,10.75310115,9620,0,104.7292063,87.09920459,83.16610775,0.006198701,0.005155218,1.778316261,-1.891151758,8.993423552,1.087890625,
640.9971381,1873,,,,0.046875,-0.02734375,-1.150390625,,0.538600142,9.753136314,10.76696088,9619,0,104.8460109,,83.06711813,,,1.598831584,-1.52867027,8.057239597,1.080078125,
641.0996831,1873,,,,-0.05078125,-0.0390625,-0.9375,-0.088190551,,9.75045778,10.77635814,9612,0,104.9114419,88.76709397,84.61145169,0.006067565,0.005133855,1.43277056,-1.227613568,7.215879365,1.072265625,
641.1966231,1873,,,,0.078125,0.021484375,-0.97265625,-0.087411574,0.539128992,9.747207489,10.77514886,9611,0,104.883369,87.97944084,83.88311864,0.006127897,0.005140271,1.401555805,-1.174705955,7.067494182,1.06640625,
641.2928431,1873,,,,-0.001953125,0,-1.03125,,0.538905871,9.747957551,10.74905251,9619,0,104.6109551,,84.16841596,,,1.445457642,-1.249450688,7.304830192,1.064453125,
641.3887531,1873,,,,0.015625,-0.025390625,-0.94921875,-0.087334022,,9.746015783,10.74397204,9619,0,104.561403,87.96718026,84.12968625,0.006126215,0.005153966,1.550708152,-1.438031904,7.840442797,1.076171875,
641.4825431,1873,,,,0.072265625,-0.015625,-1.05078125,,0.538720055,9.742929545,10.75349223,9610,0,104.6019092,,84.02677404,,,1.694647209,-1.717382302,8.561933291,1.0703125,
641.5902531,1873,,,,0.08203125,-0.0625,-0.98828125,-0.087194287,0.538677884,9.739045009,10.77264654,9604,0,104.7470267,87.69461495,83.72038591,0.006142656,0.005142656,1.814215194,-1.968275929,9.152616152,1.060546875,
641.6838531,1873,,,,-0.056640625,0.013671875,-1.013671875,-0.087813346,,9.738305202,10.74532441,9607,0,104.4965152,88.34486167,84.54335678,0.006097444,0.005154984,1.980196223,-2.344902757,10.01393051,1.04296875,
641.7820781,1873,,,,0.078125,-0.01171875,-1.0234375,,0.518745644,9.736654896,10.73742358,9608,0,104.4025152,,84.62358995,,,1.955636599,-2.287097579,9.532365035,1.0390625,
641.8664781,1873,,,,0.048828125,-0.046875,-0.9453125,-0.088168223,0.522456733,9.734286223,10.74539571,9605,0,104.4418123,88.6852902,84.91358799,0.005891132,0.005002371,2.033062093,-2.471779165,9.976899128,1.037109375,
641.9769231,1873,,,,-0.0546875,0,-1.02734375,-0.08823133,,9.730626095,10.73836595,9599,0,104.3450891,88.69306994,84.9997549,0.005890615,0.005007008,2.258583615,-3.050568126,11.09388084,1.033203125,
642.0734081,1873,,,,0.12109375,0,-0.96875,,0.51153305,9.727525716,10.73000359,9598,0,104.214419,,85.09708921,,,2.58554309,-3.997716032,12.44992326,1.04296875,
642.1589881,1873,,,,0.01953125,-0.12109375,-1.0390625,-0.087374047,0.50765193,9.726474108,10.73747749,9597,0,104.2647829,87.81392654,84.22203943,0.005780996,0.004868872,2.767034786,-4.578651823,13.21636502,1.05078125,
642.2480331,1873,,,,0.03515625,0.005859375,-1.0703125,-0.088228007,,9.727847747,10.71857983,9603,0,104.127725,88.72371831,85.20662325,0.005721716,0.004875281,2.812803675,-4.731373392,13.45265765,1.0546875,
642.3408031,1873,,,,-0.076171875,-0.0859375,-0.947265625,,0.504508741,9.725476175,10.72421547,9596,0,104.1510799,,85.12940483,,,2.945785763,-5.189322954,13.99829314,1.0546875,
642.4417281,1873,,,,0.078125,0.015625,-1,-0.086992402,,9.723174814,10.72954822,9594,0,104.1987032,87.40314708,83.88122345,0.005772203,0.004841795,2.939448364,-5.16701893,13.96179394,1.064453125,
642.5325681,1873,,,,0.048828125,-0.00390625,-0.958984375,,0.503275645,9.720620365,10.72697767,9594,0,104.1395931,,83.92277268,,,2.89662698,-5.017570976,13.73256352,1.076171875,
642.6246781,1873,,,,0.0625,-0.09375,-0.943359375,-0.086537836,0.506821191,9.716183427,10.72975031,9588,0,104.1247372,86.88516867,83.44334981,0.00583323,0.004867443,3.01958885,-5.452604628,14.41841986,1.0859375,
642.7133231,1873,,,,0.013671875,-0.001953125,-1.138671875,-0.088391178,,9.716345442,10.71554246,9587,0,103.984655,88.74366337,85.34303773,0.005711069,0.004874,3.107122258,-5.773312501,14.85637522,1.08984375,
642.8156531,1873,,,,0.0546875,-0.013671875,-0.826171875,,0.49564496,9.71539236,10.70582249,9589,0,103.869009,,85.44974609,,,3.173709961,-6.023415906,14.85665194,1.078125,
642.9043381,1873,,,,0.0234375,-0.041015625,-1.076171875,-0.088894717,,9.714663329,10.69769894,9589,0,103.7933429,89.26036767,85.9981625,0.0055528,0.004775306,3.322013645,-6.599502619,15.56222229,1.078125,
642.9963531,1873,,,,0.05859375,-0.078125,-1.11328125,-0.089159317,0.508161061,9.711603925,10.70285663,9586,0,103.8107596,89.50312477,86.21758005,0.005677579,0.004895071,3.363446675,-6.765150694,16.15148907,1.080078125,
643.0856931,1873,,,,0.099609375,-0.013671875,-0.947265625,,0.511129896,9.708554849,10.71120887,9578,0,103.8519503,,86.10802564,,,3.400844296,-6.916428297,16.41997089,1.080078125,
643.1762331,1873,,,,-0.013671875,-0.052734375,-1.125,-0.087057562,,9.704947562,10.71605267,9572,0,103.8595781,87.2666664,84.02370586,0.005857103,0.004921355,3.405424066,-6.935068953,16.44087539,1.08203125,
643.2681981,1873,,,,-0.03125,0.017578125,-0.9609375,,0.513944821,9.700908354,10.72384041,9564,0,103.8758446,,83.94206364,,,3.352794189,-6.722366277,16.27338234,1.083984375,
643.3590281,1873,,,,0.044921875,0.03515625,-0.90234375,-0.085032367,,9.697946566,10.74156709,9559,0,104.0116761,85.120998,81.83792552,0.006037815,0.004941222,3.362883142,-6.762883932,16.3010351,1.087890625,
643.4514431,1873,,,,-0.01953125,-0.044921875,-1.13671875,-0.086105335,0.514961075,9.695002526,10.74957568,9552,0,104.0509134,86.12767045,82.77454535,0.005979043,0.004949126,3.399726177,-6.911881123,16.50598525,1.0859375,
711.7335781,1228,,,,0.02734375,0.05859375,-1.017578125,,-0.092171404,12.04389573,0.457033855,4752,0,5.365559762,,27.33298354,,,10.62389699,-68.03856958,179.0333851,2.068359375,
711.8198381,1228,,,,0.046875,-0.076171875,-0.955078125,-0.003810102,-0.085245442,12.043706,0.459447886,4744,0,5.398111924,1.89286069,35.06523607,0.045035244,0.015791714,10.60675452,-67.82011021,164.3163609,2.025390625,
711.9115981,1228,,,,-0.009765625,0.01171875,-1.0078125,-0.003184889,,12.0427256,0.469980524,4750,0,5.520864686,1.58405702,28.69219062,0.05381463,0.015440596,10.53698157,-66.93161577,159.6060292,1.98828125,
712.0079281,1228,,,,-0.044921875,0.00390625,-1.013671875,,-0.072239486,12.04336098,0.461977568,4731,0,5.442310315,,28.99369716,,,10.50411396,-66.51307884,136.7791123,1.947265625,
712.0976231,1228,,,,0.091796875,-0.029296875,-0.998046875,-0.004118974,,12.04331383,0.462451335,4705,0,5.432450546,2.029279052,37.35476346,0.035598597,0.013297772,10.47171578,-66.10181951,136.6047253,1.904296875,
712.1818131,1228,,,,0.05078125,0.033203125,-0.990234375,,-0.067455244,12.04349159,0.456206673,4662,0,5.344149984,,37.62963681,,,10.38924969,-65.06585721,128.6442187,1.861328125,
712.2601681,1228,,,,-0.12109375,0.01953125,-1.044921875,-0.003092073,-0.066161112,12.04380695,0.452728377,4632,0,5.313746168,1.49996885,28.22808622,0.044108324,0.012450936,10.36418111,-64.7530684,126.5919209,1.818359375,
712.3499331,1228,,,,0.056640625,0.001953125,-1.060546875,-0.003794813,,12.04400189,0.455822321,4615,0,5.346543143,1.834035247,34.30319738,0.036074068,0.012374559,10.3257346,-64.27428616,125.3486566,1.767578125,
712.4391231,1228,,,,0.0625,0.0078125,-1.0078125,,-0.060030759,12.04282035,0.457225827,4611,0,5.356585575,,34.21052397,,,10.32249955,-64.23478171,113.4853153,1.744140625,
712.5530831,1228,,,,-0.03515625,-0.169921875,-1.00390625,-0.003787227,,12.04292619,0.455125832,4615,0,5.330616368,1.830400078,34.33749406,0.032796524,0.011261504,10.32867002,-64.31226849,114.106351,1.724609375,
0,1228,,,,-0.12890625,0.015625,-1.015625,-0.002516655,,12.04734699,0.455145192,4818,0,5.351518894,1.269784146,23.72754672,0.060106031,0.014261687,11.24341573,-76.27192604,157.3034208,1.919921875,
0.10474,1228,,,,-0.001953125,-0.01171875,-1.09375,,-0.075838323,12.04787221,0.451981164,4815,0,5.328295203,,23.81730804,,,11.23681327,-76.18467609,156.896268,1.927734375,
0.21403,1228,,,,-0.02734375,0.0234375,-0.892578125,-0.003872117,,12.04832726,0.455050538,4805,0,5.336844485,1.948336307,36.50727153,0.038924657,0.01421033,11.28881491,-76.89049411,157.3698504,1.94140625,
0.317575,1228,,,,0.1015625,-0.13671875,-1.00390625,-0.003817542,-0.079679026,12.04864777,0.453656124,4797,0,5.299889039,1.917534248,36.18064896,0.041552857,0.015034093,11.33345742,-77.50230155,167.1508779,1.947265625,
0.405975,1228,,,,-0.103515625,0.017578125,-1.03125,,-0.077787286,12.04801863,0.455964919,4794,0,5.32305409,,36.00531493,,,11.36147282,-77.88800345,162.8738567,1.955078125,
0.499395,1228,,,,0.087890625,0.001953125,-0.982421875,-0.004679219,,12.04702578,0.46455984,4777,0,5.429745372,2.340820203,43.11104928,0.033230782,0.014326139,11.38381352,-78.1905998,159.9874568,1.953125,
0.595755,1228,,,,-0.05078125,0.03515625,-0.95703125,-0.005337684,-0.066952192,12.04802485,0.459615725,4772,0,5.371543052,2.667608324,49.66186248,0.025098209,0.012464238,11.32868455,-77.43143424,138.5205583,1.94140625,
0.67683,1228,,,,0.01171875,-0.03515625,-0.962890625,,-0.064289641,12.04818229,0.45352924,4768,0,5.324178879,,50.06156319,,,11.26822529,-76.60676792,133.4789834,1.9296875,
0.77619,1228,,,,-0.00390625,0.0234375,-0.990234375,-0.005296915,,12.04835059,0.455731408,4749,0,5.36451794,2.634046315,49.10126771,0.024407179,0.011984234,11.22352955,-76.00241175,131.9498071,1.908203125,
0.863865,1228,,,,-0.037109375,-0.025390625,-1.123046875,,-0.062162342,12.04830217,0.455639519,4746,0,5.368908442,,49.03594297,,,11.10693328,-74.43089471,126.1550211,1.888671875,
0.946245,1228,,,,0.076171875,-0.01171875,-0.880859375,-0.00625076,-0.062638917,12.04877907,0.454695027,4741,0,5.356078142,3.103436488,57.9423303,0.020183728,0.011694922,11.031698,-73.42282704,126.5635681,1.857421875,
1.039505,1228,,,,-0.0078125,-0.0703125,-1.021484375,-0.004921102,,12.04792814,0.454812152,4746,0,5.358556828,2.445577903,45.63874157,0.025613135,0.011689513,10.97351904,-72.64577091,125.837862,1.83984375,
1.128845,1228,,,,0.103515625,-0.05859375,-0.9921875,,-0.061723012,12.04744544,0.454753016,4744,0,5.366459512,,45.55850723,,,10.89832142,-71.65115223,122.966801,1.830078125,
1.21798,1228,,,,-0.068359375,0.005859375,-1.09765625,-0.004205287,,12.04827343,0.457378933,4738,0,5.39484785,2.086540104,38.6765329,0.029581513,0.011441103,10.89537996,-71.61046118,122.2867208,1.814453125,
1.32302,1228,,,,0.009765625,0.041015625,-0.947265625,,-0.062729218,12.04821716,0.460365963,4744,0,5.414589598,,38.58042863,,,10.94329768,-72.24255745,124.3716948,1.80859375,
1.42155,1228,,,,-0.048828125,0.041015625,-1.015625,-0.003509441,-0.062009499,12.04806241,0.455886986,4751,0,5.357758754,1.746182164,32.59165341,0.035511472,0.011573776,10.94401233,-72.25284381,124.2569392,1.798828125,
1.511705,1228,,,,0.166015625,-0.154296875,-0.958984375,-0.003459897,,12.04803369,0.453833812,4760,0,5.320329929,1.724629564,32.41583863,0.035955257,0.011655198,10.91456023,-71.86524815,124.7943458,1.796875,
1.599355,1228,,,,-0.09375,0.033203125,-1.08984375,,-0.060508409,12.04840508,0.45307048,4755,0,5.32578288,,32.34723681,,,10.95695589,-72.42758233,122.121238,1.802734375,
1.67439,1228,,,,-0.033203125,0.025390625,-1.044921875,-0.004739758,,12.04776886,0.45627109,4739,0,5.361668269,2.352250927,43.8716237,0.02572362,0.01128537,10.97232856,-72.63375488,121.4740764,1.794921875,
1.75777,1228,,,,0.103515625,0.0390625,-1.013671875,,-0.060028043,12.04814888,0.455685728,4733,0,5.352898045,,43.88794317,,,10.96282619,-72.5079704,120.6026223,1.783203125,
1.84246,1228,,,,0.0625,-0.1328125,-0.919921875,-0.00379762,,12.04904415,0.453764732,4732,0,5.331839757,1.881987215,35.29714508,0.031896095,0.011258411,10.95397394,-72.39088975,120.9811779,1.76953125,
1.92319,1228,,,,0.0625,-0.017578125,-1.095703125,-0.003921744,-0.067195202,12.04843058,0.456468544,4746,0,5.344568412,1.949111898,36.46902327,0.034474779,0.012572615,11.01091399,-73.1454082,135.8057005,1.763671875,
2.009955,1228,,,,0.078125,0.025390625,-1.033203125,,-0.068908476,12.04826568,0.460555898,4756,0,5.396203255,,36.19585639,,,11.06490324,-73.86444184,138.6120468,1.759765625,
2.092195,1228,,,,0.072265625,-0.0546875,-0.953125,-0.006045656,,12.04803278,0.462254979,4775,0,5.411183699,3.022915154,55.86421238,0.022795372,0.012734455,11.11985434,-74.59989643,138.9147867,1.763671875,
2.195585,1228,,,,0.10546875,-0.0078125,-0.94921875,,-0.080132891,12.04755881,0.456977539,4795,0,5.373412133,,56.48956936,,,11.18605696,-75.49325879,163.6464906,1.78125,
2.28344,1228,,,,0,-0.064453125,-1.064453125,-0.004731291,,12.04854459,0.458916323,4810,0,5.411129307,2.383083236,44.04040451,0.033625721,0.014808903,11.28163241,-76.79171957,163.8943016,1.80078125,
2.382065,1228,,,,0.130859375,-0.001953125,-1.09375,,-0.060619205,12.0487313,0.458303291,4827,0,5.389035906,,44.37505005,,,11.27934444,-76.76288904,124.4663698,1.837890625,
2.463875,1228,,,,-0.048828125,0.015625,-0.958984375,-0.004946371,-0.074566969,12.04848131,0.459595466,4841,0,5.415287995,2.507590322,46.30576111,0.029736504,0.013769714,11.27747653,-76.73935453,152.3371657,1.876953125,
2.546355,1228,,,,-0.0625,0.142578125,-1.009765625,-0.003931467,,12.04858781,0.458513748,4855,0,5.405652553,1.998949604,36.9788769,0.037303076,0.013794259,11.27584018,-76.71874009,152.5865596,1.90234375,
2.6271,1228,,,,0.1953125,-0.216796875,-1.00390625,,-0.065976044,12.04823649,0.464603788,4878,0,5.469819682,,36.71878611,,,11.25961783,-76.49704337,133.231193,1.927734375,
2.720705,1228,,,,-0.0390625,0.08984375,-0.931640625,-0.004743679,,12.04894471,0.460720544,4871,0,5.42110771,2.41951162,44.63131429,0.027268331,0.012170214,11.31810206,-77.29528478,135.126599,1.953125,
2.804705,1228,,,,0.0625,0,-1.005859375,,-0.081194929,12.04876304,0.456964449,4865,0,5.369055404,,45.01073733,,,11.2677602,-76.61083344,167.1620257,1.98046875,
2.89439,1228,,,,-0.005859375,-0.08984375,-1.0703125,-0.0045057,,12.04909142,0.45608756,4839,0,5.352931293,2.283071025,42.65085614,0.035563909,0.015168311,11.18910683,-75.54368365,166.4951803,2.001953125,
2.9759,1228,,,,0.125,-0.01953125,-1.029296875,-0.004668202,-0.080812734,12.04956296,0.453757833,4821,0,5.322233975,2.356748735,44.2811937,0.034289923,0.015183987,11.13061861,-74.75472297,165.7960366,2.01171875,
3.06228,1228,,,,0.021484375,-0.05859375,-0.951171875,,-0.082053952,12.04943331,0.453745307,4796,0,5.328650297,,43.99792771,,,11.14355078,-74.92750662,168.335179,2.01953125,
3.1539,1228,,,,0.109375,-0.060546875,-0.994140625,-0.002629883,,12.05060391,0.447692041,4785,0,5.267852668,1.317711013,25.01419641,0.062270066,0.015576357,11.17964966,-75.41538706,170.8295837,2.01171875,
3.24336,1228,,,,-0.037109375,0.0546875,-1.1328125,,-0.081118939,12.05031679,0.45178678,4792,0,5.31457787,,24.83075567,,,11.25625418,-76.45688581,168.5451998,2,
3.336885,1228,,,,-0.03125,0.05859375,-0.859375,-0.003445549,,12.04995936,0.450836746,4799,0,5.299153221,1.731661588,32.67808112,0.046844568,0.015307906,11.31915645,-77.31497604,169.9804039,1.994140625,
3.43311,1228,,,,0.14453125,-0.076171875,-0.9765625,-0.001891853,-0.065490861,12.05051964,0.447701345,4829,0,5.269221046,0.956782286,18.15794549,0.068449074,0.012428945,11.37550583,-78.09031303,138.6992164,1.994140625,
3.536235,1228,,,,-0.1171875,-0.0078125,-1.140625,,-0.061728185,12.05088776,0.446705785,4841,0,5.272000132,,18.19088797,,,11.35432145,-77.79737702,130.4182255,2.005859375,
3.62953,1228,,,,0.14453125,0.009765625,-0.857421875,-0.007059793,,12.05113212,0.447695801,4854,0,5.274447988,3.588779574,68.04085626,0.017200328,0.01170325,11.33424815,-77.51709912,130.1272395,2.009765625,
3.719135,1228,,,,-0.001953125,-0.03125,-1.0390625,,-0.072738374,12.05044169,0.45001008,4884,0,5.311584621,,67.9780918,,,11.36054704,-77.87578141,152.6186956,2.017578125,
3.811865,1228,,,,-0.076171875,-0.091796875,-1.216796875,-0.005727044,-0.079174417,12.04890179,0.447323561,4899,0,5.274502979,2.938281604,55.70726979,0.026945823,0.015010782,11.36680379,-77.96029036,167.3827513,2.021484375,
3.89356,1228,,,,0.21875,-0.060546875,-0.9375,-0.006054356,,12.04925732,0.450169131,4899,0,5.298122328,3.105732398,58.61949207,0.025492994,0.014943863,11.40525226,-78.4874575,167.2002008,2.0390625,
3.98036,1228,,,,-0.1640625,0.1640625,-0.94140625,,-0.084385705,12.0497973,0.453682452,4887,0,5.330213397,,58.13030521,,,11.47026549,-79.38899401,178.1421814,2.0703125,
4.06301,1228,,,,0.125,-0.16015625,-1.087890625,-0.003362967,,12.04922616,0.450260257,4885,0,5.30647264,1.720386659,32.42053198,0.04905043,0.01590241,11.48023343,-79.53129309,179.0946786,2.09765625,
4.15885,1228,,,,-0.0703125,0.146484375,-0.984375,,-0.084374643,12.0501673,0.450215578,4876,0,5.29322452,,32.44270596,,,11.54888249,-80.48894556,180.5928721,2.123046875,
4.262525,1228,,,,0.107421875,-0.13671875,-0.990234375,-0.002226939,,12.05102428,0.452163817,4865,0,5.333171171,1.134625405,21.27487322,0.074363436,0.015820727,11.6342516,-81.68702074,180.5651308,2.13671875,
4.36574,1228,,,,-0.01171875,-0.015625,-1.044921875,-0.003502711,-0.08437023,12.05143095,0.4485995,4867,0,5.288644456,1.785237855,33.75605734,0.047259938,0.015953092,11.6256591,-81.57009972,181.9413671,2.134765625,
4.47152,1228,,,,-0.0234375,0.087890625,-0.89453125,,-0.082796967,12.05123199,0.448514548,4881,0,5.287946579,,33.86087652,,,11.66832667,-82.16594929,179.2276282,2.150390625,
4.55231,1228,,,,0.142578125,-0.16015625,-1.015625,-0.004376773,-0.082109366,12.05047192,0.452064344,4886,0,5.331076516,2.239594033,42.01016486,0.036662612,0.015402024,11.6900223,-82.47515865,176.6290489,2.1875,
4.638105,1228,,,,-0.03515625,0.109375,-1.060546875,-0.004512629,,12.05123964,0.45135285,4909,0,5.314633609,2.319702071,43.64745045,0.035396514,0.015449676,11.66409233,-82.11222958,176.7825222,2.224609375,
4.722205,1228,,,,-0.064453125,-0.046875,-0.869140625,,-0.080968277,12.0510825,0.447587408,4929,0,5.289916331,,44.02977029,,,11.56086143,-80.6648543,173.5902374,2.236328125,
4.80874,1228,,,,0.0546875,0.013671875,-0.9296875,-0.003889614,,12.05168974,0.445978768,4942,0,5.271838848,2.012911989,38.18235054,0.04022445,0.01535864,11.43125895,-78.85791328,172.2327918,2.224609375,
4.887335,1228,,,,0.017578125,-0.07421875,-1.07421875,,-0.080525525,12.05251593,0.442559182,4956,0,5.223184489,,38.6508424,,,11.32919388,-77.4458266,171.3429396,2.208984375,
4.96594,1228,,,,-0.099609375,-0.064453125,-1.04296875,-0.003848704,,12.05213531,0.447504362,4966,0,5.285329807,2.001430576,37.86765725,0.040233983,0.015235667,11.22932415,-76.07813763,167.8356042,2.177734375,
5.049205,1228,,,,0.13671875,-0.0390625,-0.923828125,,-0.08176985,12.05131473,0.451824009,4972,0,5.317355569,,37.68270148,,,11.13014825,-74.732822,167.9064793,2.171875,
5.14948,1228,,,,-0.17578125,0.142578125,-0.9453125,-0.004718995,,12.05230668,0.451896144,4971,0,5.314735058,2.456601326,46.22246074,0.033285763,0.015385499,11.02268576,-73.2899688,166.367318,2.19140625,
5.472695,1228,,,,0.021484375,0.03515625,-0.921875,-0.004314617,-0.09460643,12.05210506,0.452619897,4961,0,5.308349559,2.241443493,42.2248661,0.042207814,0.017822193,10.71052964,-69.17718125,187.2583081,2.26171875,
5.2536,1228,,,,0.095703125,-0.10546875,-1.07421875,-0.004297615,-0.084770884,12.0523982,0.449684718,4966,0,5.28771348,2.234838168,42.26473647,0.037931554,0.016031671,10.92651369,-72.00901937,171.8420394,2.181640625,
5.38343,1228,,,,-0.09765625,-0.017578125,-1.0546875,,-0.083752536,12.05243242,0.452699467,4965,0,5.318738763,,42.00749575,,,10.82175316,-70.62827322,167.1690748,2.193359375,
5.554505,1228,,,,0.080078125,-0.05078125,-1.025390625,-0.003445308,,12.05223776,0.459219225,4968,0,5.411339922,1.792369686,33.12247451,0.052782878,0.017482995,10.64022852,-68.26786557,182.4886261,2.298828125,
5.64051,1228,,,,-0.005859375,-0.1015625,-1.076171875,,-0.087190051,12.05160839,0.459808771,4985,0,5.390846397,,33.36270782,,,10.59232152,-67.65124432,168.0622356,2.30859375,
5.722195,1228,,,,0.068359375,-0.107421875,-1.0390625,-0.003844246,,12.05249716,0.454753949,4988,0,5.341330688,2.007817554,37.59021247,0.043425286,0.016323657,10.51746972,-66.69525583,168.4215822,2.3125,
5.804485,1228,,,,-0.03515625,0.16015625,-0.9140625,,-0.084435942,12.05253445,0.451329433,4986,0,5.308750861,,37.81271412,,,10.47347084,-66.13585273,163.4160263,2.306640625,
5.883115,1228,,,,-0.10546875,0.056640625,-0.9296875,-0.002706065,,12.05169532,0.454816427,4983,0,5.337169345,1.411936653,26.45478458,0.059801509,0.01582036,10.38495687,-65.02042024,161.1721787,2.28125,
5.9642,1228,,,,0.16015625,-0.14453125,-1.091796875,-0.001927329,-0.079229205,12.05168959,0.454260562,4975,0,5.335679535,1.004030159,18.81728751,0.07891118,0.014848944,10.36862757,-64.81403475,151.0378663,2.271484375,
6.03693,1228,,,,0.01953125,-0.1484375,-1.04296875,,-0.077454627,12.05181061,0.450989207,4977,0,5.297431489,,18.96324483,,,10.35382499,-64.62723734,148.5086824,2.240234375,
6.12517,1228,,,,0.052734375,0.0234375,-0.8828125,-0.008472733,,12.05201576,0.449024151,4981,0,5.272159539,4.419466682,83.82649746,0.017525786,0.014691252,10.34061805,-64.46286988,149.0302147,2.240234375,
6.228225,1228,,,,-0.05078125,0.1484375,-1.021484375,,-0.075728263,12.05224166,0.447971675,4962,0,5.264190287,,83.62970441,,,10.335886,-64.4042976,145.8623255,2.24609375,
28.028305,1387,,,,0.001953125,0,-1.05078125,-0.029176683,0.031024078,11.55781603,2.566249359,7118,0,29.50674574,21.74934202,73.70972796,0.001426438,0.001051423,11.56661763,-80.85032197,11.93034378,1.498046875,
